match_status,match_type,crops_page,crops_title,melody_page,melody_title
both,exact,357,SHAKE_THAT_THING,718,SHAKE_THAT_THING
both,exact,358,SHAKE_IT_AND_BREAK_IT,717,SHAKE_IT_AND_BREAK_IT
both,fuzzy:0.97,358,SHANGAI_SHUFFLE,718,SHANGHAI_SHUFFLE
both,exact,358,SHINE,721,SHINE
both,exact,359,SHAW_NUFF,698,SHAW_NUFF
both,exact,359,SHEIK_OF_ARABY_THE,719,SHEIK_OF_ARABY
both,exact,359,SHINE_ON_HARVEST_MOON,722,SHINE_ON_HARVEST_MOON
both,exact,360,SHE_S_FUNNY_THAT_WAY,720,SHE_S_FUNNY_THAT_WAY
both,exact,360,SHIM_ME_SHA_WABBLE,721,SHIM_ME_SHA_WABBLE
both,exact,360,SHOULD_I,724,SHOULD_I
both,exact,361,SHINY_STOCKINGS,722,SHINY_STOCKINGS
both,exact,361,SHOE_SHINE_BOY,723,SHOE_SHINE_BOY
both,exact,361,SHORTY_GEORGE,723,SHORTY_GEORGE
both,exact,361,SHOW_ME_THE_WAY_TO_GO_HOME,725,SHOW_ME_THE_WAY_TO_GO_HOME
both,exact,362,SHREVEPORT_STOMP,708,SHREVEPORT_STOMP
both,exact,362,SIDE_BY_SIDE,726,SIDE_BY_SIDE
both,exact,363,SHOUT_EM_AUNT_TILLIE,724,SHOUTEM_AUNT_TILLIE
both,exact,363,SIDEWALK_BLUES,727,SIDEWALK_BLUES
both,exact,364,SIDEWALKS_OF_NEW_YORK_THE,728,SIDEWALKS_OF_NEW_YORK
both,exact,364,SINCE_MY_BEST_GAL_TURNED_ME_DOWN,729,SINCE_MY_BEST_GAL_TURNED_ME_DOWN
both,exact,364,SING_YOU_SINNERS,730,SING_YOU_SINNERS
both,exact,365,SINGING_THE_BLUES,731,SINGING_THE_BLUES
both,exact,365,SINGIN_IN_THE_RAIN,731,SINGIN_IN_THE_RAIN
both,exact,365,SING_SING_SING,730,SING_SING_SING
both,fuzzy:1.00,365,SINNER_KISSED_AN_ANGEL_A,732,SINNER_KISSED_AN_ANGEL
both,exact,366,SISTER_SADIE,732,SISTER_SADIE
both,exact,366,SI_TU_VOIS_MA_MERE,733,SI_TU_VOIS_MA_MERE
both,exact,367,SKYLARK,734,SKYLARK
both,exact,367,SLAP_THAT_BASS,734,SLAP_THAT_BASS
both,exact,367,SLEEPY_LAGOON,735,SLEEPY_LAGOON
both,exact,368,SLEEP,735,SLEEP
both,exact,368,SLEEPY_TIME_GAL,736,SLEEPY_TIME_GAL
both,exact,368,SMILES,738,SMILES
both,exact,369,SMALL_FRY,737,SMALL_FRY
both,exact,369,SMILE_DARN_YA_SMILE,738,SMILE_DARN_YA_SMILE
both,exact,369,SMOKE_GETS_IN_YOUR_EYES,739,SMOKE_GETS_IN_YOUR_EYES
both,exact,370,SMOKE_RINGS,739,SMOKE_RINGS
both,exact,370,SMOKY_MOKES,740,SMOKY_MOKES
both,exact,370,SNAG_IT,741,SNAG_IT
both,fuzzy:0.95,371,A_SMOOTH_ONE,741,SMOOTH_ONE
both,exact,371,SNAKE_HIPS,743,SNAKE_HIPS
both,fuzzy:0.92,371,SOFTLY_AS_IN_A_MORNING_SUNRISE,751,SOFTLY_AS_IN_THE_MORNING_SUNRISE
both,exact,371,SOFT_WINDS,744,SOFT_WINDS
both,exact,372,SNAKE_RAG,742,SNAKE_RAG
both,exact,372,SO_IN_LOVE,744,SO_IN_LOVE
both,exact,373,SOBBIN_BLUES,747,SOBBIN_BLUES
both,exact,373,SO_BEATS_MY_HEART_FOR_YOU,751,SO_BEATS_MY_HEART_FOR_YOU
both,exact,373,SOLAR,752,SOLAR
both,exact,374,SOLITUDE,752,SOLITUDE
both,exact,374,SOMEBODY_ELSE_IS_TAKING_MY_PLACE,752,SOMEBODY_ELSE_IS_TAKING_MY_PLACE
both,exact,374,SOMEBODY_STOLE_MY_GAL,753,SOMEBODY_STOLE_MY_GAL
both,exact,375,SOMEDAY_MY_PRINCE_WILL_COME,754,SOMEDAY_MY_PRINCE_WILL_COME
both,fuzzy:1.00,375,SOMEDAY,755,SOMEDAY_YOU_LL_BE_SORRY
both,exact,376,SOME_OF_THESE_DAYS,754,SOME_OF_THESE_DAYS
both,exact,376,SOME_OTHER_SPRING,756,SOME_OTHER_SPRING
both,exact,377,SOMEONE_TO_WATCH_OVER_ME,756,SOMEONE_TO_WATCH_OVER_ME
both,exact,377,SOMETHING_TO_LIVE_FOR,757,SOMETHING_TO_LIVE_FOR
both,exact,377,SOMETHING_TO_REMEMBER_YOU_BY,757,SOMETHING_TO_REMEMBER_YOU_BY
both,exact,378,SOMETIMES_I_M_HAPPY,758,SOMETIMES_IM_HAPPY
both,exact,378,SONG_IS_ENDED_THE,759,SONG_IS_ENDED
both,exact,378,SONG_IS_YOU_THE,759,SONG_IS_YOU
both,exact,378,SONG_OF_THE_ISLANDS,760,SONG_OF_THE_ISLANDS
both,exact,379,SONG_OF_THE_WANDERER,760,SONG_OF_THE_WANDERER
both,exact,379,SONNY_BOY,761,SONNY_BOY
both,exact,379,SORRY,763,SORRY
both,exact,380,SOON,762,SOON
both,exact,380,SOPHISTICATED_LADY,762,SOPHISTICATED_LADY
both,exact,380,SO_RARE,745,SO_RARE
both,exact,380,SO_SORRY_PLEASE,749,SO_SORRY_PLEASE
both,exact,381,SOUTH,749,SOUTH
both,exact,381,SOUTHERN_SUNSETS,766,SOUTHERN_SUNSETS
both,exact,382,SOUTH_RAMPART_STREET_PARADE,750,SOUTH_RAMPART_STREET_PARADE
both,exact,383,SOUTH_OF_THE_BORDER,764,SOUTH_OF_THE_BORDER
both,exact,383,SPANISH_SHAWL,767,SPANISH_SHAWL
both,exact,384,SPEAK_LOW,768,SPEAK_LOW
both,exact,384,S_POSIN,769,S_POSIN
both,exact,384,SQUATTY_ROO,770,SQUATTY_ROO
both,exact,385,SPRING_IS_HERE,769,SPRING_IS_HERE
both,fuzzy:0.98,385,SPRING_WILL_BE_A_LITTLE_LATE_THIS_YEAR,770,SPRING_WILL_BE_A_LITTLE_LATER_THIS_YEAR
both,exact,385,SQUEEZE_ME,772,SQUEEZE_ME
both,exact,386,STABLEMATES,771,STABLE_MATES
both,exact,386,STAIRWAY_TO_THE_STARS,772,STAIRWAY_TO_THE_STARS
both,exact,386,STARDUST,775,STARDUST
both,exact,387,STAMPEDE_THE,773,STAMPEDE
both,exact,388,STAR_EYES,774,STAR_EYES
both,fuzzy:0.97,388,STAR_FELL_ON_ALABAMA,774,STARS_FELL_ON_ALABAMA
both,exact,388,STAY_AS_SWEET_AS_YOU_ARE,777,STAY_AS_SWEET_AS_YOU_ARE
both,exact,388,STEALIN_APPLES,777,STEALIN_APPLES
both,exact,389,STATIC_STRUT,776,STATIC_STRUT
both,exact,389,STELLA_BY_STARLIGHT,779,STELLA_BY_STARLIGHT
both,exact,390,STEAMBOAT_STOMP,778,STEAMBOAT_STOMP
both,exact,390,STEEPLE_CHASE,779,STEEPLE_CHASE
both,exact,390,STOLEN_MOMENTS,780,STOLEN_MOMENTS
both,exact,391,STOMPIN_AT_THE_SAVOY,781,STOMPIN_AT_THE_SAVOY
both,exact,391,STOMP_OFF_LET_S_GO,782,STOMP_OFF_LETS_GO
both,exact,392,STOMPY_JONES,781,STOMPY_JONES
both,exact,392,STORMY_WEATHER,783,STORMY_WEATHER
both,exact,392,STRAIGHT_NO_CHASER,783,STRAIGHT_NO_CHASER
both,exact,392,STRANGE_FRUIT,784,STRANGE_FRUIT
both,exact,393,STRANGER_ON_THE_SHORE,784,STRANGER_ON_THE_SHORE
both,exact,393,STREET_OF_DREAMS,785,STREET_OF_DREAMS
both,exact,393,STRUTTIN_WITH_SOME_BARBECUE,787,STRUTTIN_WITH_SOME_BARBECUE
both,exact,394,STRIKE_UP_THE_BAND,785,STRIKE_UP_THE_BAND
both,exact,394,STROLLIN,786,STROLLIN
both,exact,394,STRUT_MISS_LIZZIE,786,STRUT_MISS_LIZZIE
both,exact,395,STUFFY,788,STUFFY
both,exact,395,STUMBLING,788,STUMBLING
both,exact,395,SUGAR_FOOT_STRUT,790,SUGAR_FOOT_STRUT
both,exact,396,SUGAR,791,SUGAR
both,exact,396,SUGAR_BLUES,789,SUGAR_BLUES
both,fuzzy:1.00,396,SUNDAY_KIND_OF_LOVE_A,793,SUNDAY_KIND_OF_LOVE
both,exact,397,SULTRY_SERENADE,792,SULTRY_SERENADE
both,exact,397,SUMMERTIME,793,SUMMERTIME
both,exact,397,SUNDAY,794,SUNDAY
both,exact,398,SURREY_WITH_A_FRINGE_ON_TOP_THE,797,SURREY_WITH_A_FRINGE_ON_TOP
both,exact,399,SUNNY,792,SUNNY
both,exact,399,SWANEE,798,SWANEE
both,exact,399,SWANEE_RIVER,798,SWANEE_RIVER
both,exact,400,SWEEDISH_PASTRY,799,SWEEDISH_PASTRY
both,exact,400,SWEET_AND_HOT,799,SWEET_AND_HOT
both,exact,400,SWEET_AND_LOVELY,800,SWEET_AND_LOVELY
both,fuzzy:0.96,401,SWEET_AND_LOW,800,SWEET_AND_SLOW
both,fuzzy:0.92,401,SWEET_EMALINA,801,SWEET_EMMALING
both,exact,401,SWEET_GEORGIA_BROWN,802,SWEET_GEORGIA_BROWN
both,exact,402,SWEETHEART_OF_SIGMA_CHI,808,SWEETHEART_OF_SIGMA_CHI
both,exact,402,SWEET_LORRAINE,803,SWEET_LORRAINE
both,exact,403,SWEETHEARTS_ON_PARADE,803,SWEETHEARTS_ON_PARADE
both,fuzzy:0.95,403,SWEET_MAMA,804,SWEET_MAMMA
both,exact,404,SWEET_MAN,805,SWEET_MAN
both,exact,404,SWEET_SAVANNAH_SUE,806,SWEET_SAVANNAH_SUE
both,exact,404,SWEET_SUE,807,SWEET_SUE
both,exact,405,SWING_BROTHER_SWING,811,SWING_BROTHER_SWING
both,fuzzy:1.00,405,SWING_GUITAR,812,SWING_GUITARS
both,exact,405,SWINGIN_DOWN_THE_LANE,812,SWINGIN_DOWN_THE_LANE
both,exact,405,SWING_42,811,SWING_42
both,exact,406,SWINGING_ON_A_STAR,814,SWINGING_ON_A_STAR
both,exact,406,SWING_LOW_SWEET_CHARIOT,814,SWING_LOW_SWEET_CHARIOT
both,exact,406,SWING_39,810,SWING_39
both,exact,406,SWINGIN_THE_BLUES,814,SWINGIN_THE_BLUES
both,exact,407,SWING_THAT_MUSIC,810,SWING_THAT_MUSIC
both,exact,407,S_WONDERFUL,815,S_WONDERFUL
both,exact,408,TAILGATE_RAMBLE,816,TAILGATE_RAMBLE
both,exact,408,TAIN_T_NOBODY_S_BIZ_NESS_IF_I_DO,817,TAINT_NOBODYS_BIZNESS_IF_I_DO
both,exact,408,TAKE_FIVE,818,TAKE_FIVE
both,exact,409,TAIN_T_WHAT_YOU_DO,817,TAINT_WHAT_YOU_DO
both,exact,409,TAKE_THE_A_TRAIN,818,TAKE_THE_A_TRAIN
both,exact,409,TAKE_YOUR_TOMORROW,819,TAKE_YOUR_TOMORROW
both,exact,409,TANGERINE,821,TANGERINE
both,exact,410,TAKING_A_CHANCE_ON_LOVE,819,TAKING_A_CHANCE_ON_LOVE
both,exact,410,TAMPEEKOE,820,TAMPEEKOE
both,exact,410,TAPS_MILLER,821,TAPS_MILLER
both,exact,411,TEA_FOR_TWO,822,TEA_FOR_TWO
both,exact,411,TEMPTATION,824,TEMPTATION
both,exact,411,TERRIBLE_BLUES,825,TERRIBLE_BLUES
both,exact,412,TEMPTATION_RAG,823,TEMPTATION_RAG
both,exact,412,TENDERLY,825,TENDERLY
both,exact,412,TEXAS_MOANER_BLUES,826,TEXAS_MOANER_BLUES
both,exact,413,THANKS_A_MILLION,826,THANKS_A_MILLION
both,exact,413,THANKS_FOR_THE_MEMORY,827,THANKS_FOR_THE_MEMORY
both,exact,413,THAT_DADA_STRAIN,827,THAT_DA_DA_STRAIN
both,exact,413,THAT_LUCKY_OLD_SUN,828,THAT_LUCKY_OLD_SUN
both,exact,414,THAT_OLD_FEELING,828,THAT_OLD_FEELING
both,exact,414,THAT_RHYTHM_MAN,831,THAT_RHYTHM_MAN
both,exact,415,THAT_OLD_GANG_OF_MINE,830,THAT_OLD_GANG_OF_MINE
both,exact,415,THAT_S_ALL,831,THATS_ALL
both,fuzzy:1.00,415,THAT_S_MY_WEAKNESS_NOW,833,THATS_MY_WEAKNESS
both,exact,416,THAT_S_A_PLENTY,830,THATS_A_PLENTY
both,exact,416,THAT_S_MY_DESIRE,832,THAT_S_MY_DESIRE
both,exact,416,THAT_S_MY_HOME,832,THAT_S_MY_HOME
both,exact,417,THEM_THERE_EYES,836,THEM_THERE_EYES
both,exact,417,THEN_I_LL_BE_HAPPY,834,THEN_I_LL_BE_HAPPY
both,fuzzy:0.95,418,THERE_LL_BE_A_HOT_TIME_IN_THE_OLD_TOWN_TONIGHT,313,THERELL_BE_A_NOT_TIME_IN_THE_OLD
both,exact,418,THERE_LL_BE_SOME_CHANGES_MADE,838,THERE_LL_BE_SOME_CHANGES_MADE
both,exact,418,THERE_S_A_LULL_IN_MY_LIFE,840,THERE_S_A_LULL_IN_MY_LIFE
both,exact,419,THERE_S_A_RAINBOW_ROUND_MY_SHOULDER,840,THERE_S_A_RAINBOW_ROUND_MY_SHOULDER
both,exact,419,THERE_S_A_SMALL_HOTEL,841,THERES_A_SMALL_HOTEL
both,exact,420,THERE_WILL_NEVER_BE_ANOTHER_YOU,839,THERE_WILL_NEVER_BE_ANOTHER_YOU
both,exact,420,THESE_FOOLISH_THINGS,839,THESE_FOOLISH_THINGS
both,exact,420,THEY_ALL_LAUGHED,842,THEY_ALL_LAUGHED
both,exact,421,THEY_CAN_T_TAKE_THAT_AWAY_FROM_ME,843,THEY_CAN_T_TAKE_THAT_AWAY_FROM_ME
both,exact,421,THEY_DIDN_T_BELIEVE_ME,843,THEY_DIDNT_BELIEVE_ME
both,exact,421,THEY_SAY_IT_S_WONDERFUL,844,THEY_SAY_ITS_WONDERFUL
both,exact,422,THINGS_AIN_T_WHAT_THEY_USED_TO_BE,844,THINGS_AIN_T_WHAT_THEY_USED_TO_BE
both,exact,422,THINGS_WE_DID_LAST_SUMMER_THE,845,THINGS_WE_DID_LAST_SUMMER
both,exact,423,THIS_CAN_T_BE_LOVE,845,THIS_CANT_BE_LOVE
both,exact,423,THIS_IS_ALWAYS,846,THIS_IS_ALWAYS
both,exact,423,THIS_LOVE_OF_MINE,846,THIS_LOVE_OF_MINE
both,exact,424,THIS_YEAR_S_KISSES,846,THIS_YEAR_S_KISSES
both,exact,424,THRILL_IS_GONE_THE,847,THE_THRILL_IS_GONE
both,exact,425,THOU_SWELL,847,THOU_SWELL
both,exact,425,THREE_LITTLE_WORDS,847,THREE_LITTLE_WORDS
both,exact,425,TICKLE_TOE,850,TICKLE_TOE
both,exact,426,TIA_JUANA,849,TIA_JUANA
both,exact,426,TILL_THERE_WAS_YOU,850,TILL_THERE_WAS_YOU
both,exact,426,TILL_WE_MEET_AGAIN,852,TILL_WE_MEET_AGAIN
both,exact,427,TIGER_RAG,851,TIGER_RAG
both,exact,427,TIME_AFTER_TIME,852,TIME_AFTER_TIME
both,exact,428,TIME_ON_MY_HANDS,853,TIME_ON_MY_HANDS
both,exact,428,TIME_WAS,853,TIME_WAS
both,exact,428,TIN_TIN_DEO,854,TIN_TIN_DEO
both,exact,429,TIN_ROOF_BLUES,854,TIN_ROOF_BLUES
both,exact,429,TI_PI_TIN,848,TI_PI_TIN
both,exact,429,TIS_AUTUMN,855,TIS_AUTUMN
both,fuzzy:0.93,430,TISHOMINGO_BLUES,856,TISHAMINGO_BLUES
both,fuzzy:1.00,430,TISKET_A_TASKET_A,856,TISKET_A_TASKET
both,exact,430,TOGETHER,219,TOGETHER
both,exact,430,TOM_CAT_BLUES,858,TOM_CAT_BLUES
both,exact,431,TOO_BUSY,859,TOO_BUSY
both,exact,431,TOO_CLOSE_FOR_COMFORT,860,TOO_CLOSE_FOR_COMFORT
both,exact,431,TOO_LATE_NOW,860,TOO_LATE_NOW
both,exact,431,TOP_HAT_WHITE_TIE_AND_TAILS,862,TOP_HAT_WHITE_TIE_AND_TAILS
both,exact,432,TOO_MARVELOUS_FOR_WORDS,861,TOO_MARVELOUS_FOR_WORDS
both,exact,432,TOOT_TOOT_TOOTSIE,861,TOOT_TOOT_TOOTSIE
both,exact,432,TOPSY,862,TOPSY
both,exact,432,TOUCH_OF_YOUR_LIPS_THE,863,THE_TOUCH_OF_YOUR_LIPS
both,exact,433,TOUR_DE_FORCE,863,TOUR_DE_FORCE
both,exact,433,TRAV_LIN_ALL_ALONE,864,TRAVLIN_ALL_ALONE
both,exact,433,TREES,865,TREES
both,exact,434,TRAV_LIN_LIGHT,864,TRAVLIN_LIGHT
both,exact,434,TROUBLE_IN_MIND,865,TROUBLE_IN_MIND
both,exact,434,TRUCKIN,867,TRUCKIN
both,exact,435,TROMBONE_RAG,866,TROMBONE_RAG
both,exact,436,TRUE_BLUE_LOU,868,TRUE_BLUE_LOU
both,exact,436,TRY_A_LITTLE_TENDERNESS,868,TRY_A_LITTLE_TENDERNESS
both,exact,436,TUNE_UP,869,TUNE_UP
both,exact,436,TURN_ON_THE_HEAT,869,TURN_ON_THE_HEAT
both,exact,437,TUXEDO_JUNCTION,870,TUXEDO_JUNCTION
both,fuzzy:0.97,437,TWELTH_STREET_RAG,870,TWELFTH_STREET_RAG
both,fuzzy:1.00,437,TWO_NINETEEN,871,TWONINETEEN_BLUES
both,exact,437,TWO_SLEEPY_PEOPLE,871,TWO_SLEEPY_PEOPLE
both,exact,438,UNDECIDED,872,UNDECIDED
both,exact,438,UNDER_A_BLANKET_OF_BLUE,872,UNDER_A_BLANKET_OF_BLUE
both,exact,438,UNFORGETTABLE,873,UNFORGETTABLE
both,fuzzy:0.96,438,UNTIL_THE_REAL_THINGS_COMES_ALONG_IT_WILL_HAVE_TO_DO,873,UNTIL_THE_REAL_THING_COMES_ALONG
both,exact,439,VALSE_HOT,874,VALSE_HOT
both,exact,439,VARSITY_DRAG_THE,874,VARSITY_DRAG
both,exact,439,VERY_THOUGHT_OF_YOU,875,THE_VERY_THOUGHT_OF_YOU
both,exact,440,VIOLETS_FOR_YOUR_FURS,876,VIOLETS_FOR_YOUR_FURS
both,exact,440,VOLARE,877,VOLARE
both,exact,441,WABASH_BLUES,878,WABASH_BLUES
both,exact,441,WAITING_AT_THE_END_OF_THE_ROAD,879,WAITING_AT_THE_END_OF_THE_ROAD
both,exact,441,WALKIN,880,WALKIN
both,exact,442,WAITING_FOR_THE_ROBERT_E_LEE,880,WAITING_FOR_THE_ROBERT_E_LEE
both,fuzzy:0.98,442,WALKIN_MY_BABY_BACK_HOME,882,WALKING_MY_BABY_BACK_HOME
both,fuzzy:1.00,442,WALK_THROUGH_THE_STREETS_OF_THE_CITY_WE_SHALL,881,WALK_THROUGH_THE_STREETS_OF_THE_CITY
both,exact,443,WALKIN_SHOES,881,WALKIN_SHOES
both,exact,443,WANG_WANG_BLUES_THE,883,WANG_WANG_BLUES
both,exact,443,WASHBOARD_WIGGLES,884,WASHBOARD_WIGGLES
both,exact,444,WARM_VALLEY,884,WARM_VALLEY
both,exact,444,WATERMELON_MAN,886,WATERMELON_MAN
both,exact,444,WASHINGTON_AND_LEE_SWING,885,WASHINGTON_AND_LEE_SWING
both,exact,445,WATCH_WHAT_HAPPENS,886,WATCH_WHAT_HAPPENS
both,exact,445,WAVE,887,WAVE
both,exact,445,WAY_DOWN_YONDER_IN_NEW_ORLEANS,888,WAY_DOWN_YONDER_IN_NEW_ORLEANS
both,exact,446,WAY_YOU_LOOK_TONIGHT_THE,889,WAY_YOU_LOOK_TONIGHT
both,exact,446,WEARY_BLUES,891,WEARY_BLUES
both,exact,446,WEARY_WAY_BLUES,892,WEARY_WAY_BLUES
both,exact,447,WEATHER_BIRD_RAG,893,WEATHER_BIRD_RAG
both,exact,447,WEE,892,WEE
both,exact,447,WE_LL_BE_TOGETHER_AGAIN,894,WELL_BE_TOGETHER_AGAIN
both,exact,448,WEE_DOT,894,WEE_DOT
both,exact,448,WELL_YOU_NEEDN_T,895,WELL_YOU_NEEDN_T
both,exact,448,WEST_END_BLUES,896,WEST_END_BLUES
both,exact,448,WEST_COAST_BLUES,895,WEST_COAST_BLUES
both,exact,449,WEST_INDIES_BLUES,890,WEST_INDIES_BLUES
both,exact,449,WE_THREE,890,WE_THREE
both,exact,449,WHAT_A_LITTLE_MOONLIGHT_CAN_DO,898,WHAT_A_LITTLE_MOONLIGHT_CAN_DO
both,exact,450,WHAT_A_DIFFERENCE_A_DAY_MADE,898,WHAT_A_DIFFERENCE_A_DAY_MADE
both,exact,450,WHAT_AM_I_HERE_FOR,899,WHAT_AM_I_HERE_FOR
both,exact,450,WHAT_ARE_YOU_DOING_THE_REST_OF_YOUR_LIFE,899,WHAT_ARE_YOU_DOING_THE_REST_OF_YOUR_LIFE
both,exact,450,WHAT_CAN_I_SAY_AFTER_I_SAY_I_M_SORRY,900,WHAT_CAN_I_SAY_AFTER_I_SAY_IM_SORRY
both,exact,451,WHAT_GOOD_AM_I_WITHOUT_YOU,900,WHAT_GOOD_AM_I_WITHOUT_YOU
both,exact,451,WHAT_IS_THERE_TO_SAY,901,WHAT_IS_THERE_TO_SAY
both,exact,451,WHAT_IS_THIS_THING_CALLED_LOVE,901,WHAT_IS_THIS_THING_CALLED_LOVE
both,exact,452,WHAT_KIND_OF_FOOL_AM_I,902,WHAT_KIND_OF_FOOL_AM_I
both,exact,452,WHAT_LL_I_DO,902,WHATLL_I_DO
both,exact,452,WHAT_S_NEW,903,WHAT_S_NEW
both,exact,452,WHEN_A_WOMAN_LOVES_A_MAN,904,WHEN_A_WOMAN_LOVES_A_MAN
both,exact,453,WHEN_DAY_IS_DONE,906,WHEN_DAY_IS_DONE
both,exact,453,WHAT_S_THE_REASON,903,WHATS_THE_REASON
both,fuzzy:0.97,453,WHEN_BUDDA_SMILES,905,WHEN_BUDDHA_SMILES
both,exact,454,WHEN_ERASTUS_PLAYS_HIS_OLD_KAZOO,905,WHEN_ERASTUS_PLAYS_HIS_OLD_KAZOO
both,exact,454,WHEN_I_FALL_IN_LOVE,907,WHEN_I_FALL_IN_LOVE
both,exact,454,WHEN_I_GROW_TOO_OLD_TO_DREAM,907,WHEN_I_GROW_TOO_OLD_TO_DREAM
both,exact,455,WHEN_I_TAKE_MY_SUGAR_TO_TEA,908,WHEN_I_TAKE_MY_SUGAR_TO_TEA
both,exact,455,WHEN_IT_S_SLEEPY_TIME_DOWN_SOUTH,908,WHEN_ITS_SLEEPY_TIME_DOWN_SOUTH
both,fuzzy:0.96,455,WHEN_JOHNNY_COMES_MARCHIN_HOME,909,WHEN_JOHHNY_COMES_MARCHIN_HOME
both,exact,455,WHEN_LIGHTS_ARE_LOW,909,WHEN_LIGHTS_ARE_LOW
both,exact,456,WHEN_MY_BABY_SMILES_AT_ME,910,WHEN_MY_BABY_SMILES_AT_ME
both,exact,456,WHEN_MY_DREAMBOAT_COMES_HOME,910,WHEN_MY_DREAMBOAT_COMES_HOME
both,exact,456,WHEN_SUNNY_GETS_BLUE,911,WHEN_SUNNY_GETS_BLUE
both,exact,457,WHEN_MY_SUGAR_WALKS_DOWN_THE_STREET,911,WHEN_MY_SUGAR_WALKS_DOWN_THE_STREET
both,fuzzy:0.89,457,WHEN_THE_RED_RED_ROBIN_COMES_BOB_BOB_BOBBIN_ALONG,912,WHEN_THE_RED_RE_ROBIN_COMES_BOP_BOP_BOPPIN_ALONG
both,exact,457,WHEN_THE_SAINTS_GO_MARCHING_IN,912,WHEN_THE_SAINTS_GO_MARCHING_IN
both,exact,457,WHEN_YOU_AND_I_WERE_YOUNG_MAGGIE,913,WHEN_YOU_AND_I_WERE_YOUNG_MAGGIE
both,exact,458,WHEN_YOU_RE_SMILING,913,WHEN_YOURE_SMILING
both,exact,458,WHEN_YOUR_LOVER_HAS_GONE,916,WHEN_YOUR_LOVER_HAS_GONE
both,exact,458,WHEN_YOU_WISH_UPON_A_STAR,914,WHEN_YOU_WISH_UPON_A_STAR
both,exact,459,WHEN_YOU_WORE_A_TULIP,915,WHEN_YOU_WORE_A_TULIP
both,exact,459,WHERE_ARE_YOU,914,WHERE_ARE_YOU
both,exact,459,WHERE_IS_THE_SUN,919,WHERE_IS_THE_SUN
both,exact,460,WHERE_OR_WHEN,919,WHERE_OR_WHEN
both,exact,460,WHIFFENPOOF_SONG_THE,920,WHIFFENPOOF_SONG
both,exact,460,WHILE_WE_RE_YOUNG,921,WHILE_WERE_YOUNG
both,exact,461,WHISPERING,921,WHISPERING
both,exact,461,WHISPER_NOT,922,WHISPER_NOT
both,exact,461,WHO,923,WHO
both,fuzzy:0.96,462,WHITE_CHRISMAS,922,WHITE_CHRISTMAS
both,exact,462,WHOA_BABE,926,WHOA_BABE
both,exact,462,WHO_CAN_I_TURN_TO,923,WHO_CAN_I_TURN_TO
both,exact,462,WHO_WALKS_IN_WHEN_I_WALK_OUT,924,WHO_WALKS_IN_WHEN_I_WALK_OUT
both,exact,463,WHO_CARES,924,WHO_CARES
both,exact,463,WHO_S_SORRY_NOW,927,WHOS_SORRY_NOW
both,exact,463,WHY_DO_I_LOVE_YOU,928,WHY_DO_I_LOVE_YOU
both,exact,464,WHY_WAS_I_BORN,543,WHY_WAS_I_BORN
both,exact,464,WILD_MAN_BLUES,930,WILD_MAN_BLUES
both,exact,465,WILLIE_THE_WEEPER,931,WILLIE_THE_WEEPER
both,fuzzy:1.00,465,WILD_CAT_BLUES_PART1,929,WILD_CAT_BLUES
both,exact,466,WILLOW_TREE,932,WILLOW_TREE
both,exact,467,WHY_DON_T_YOU_DO_RIGHT,543,WHY_DONT_YOU_DO_RIGHT
both,exact,467,WILLOW_WEEP_FOR_ME,932,WILLOW_WEEP_FOR_ME
both,exact,467,WININ_BOY_BLUES,933,WININ_BOY_BLUES
both,exact,468,WILL_YOU_STILL_BE_MINE,933,WILL_YOU_STILL_BE_MINE
both,exact,468,WINTER_WONDERLAND,934,WINTER_WONDERLAND
both,exact,468,WITH_A_SONG_IN_MY_HEART,935,WITH_A_SONG_IN_MY_HEART
both,exact,469,WITCHCRAFT,934,WITCHCRAFT
both,exact,469,WITHOUT_A_SONG,935,WITHOUT_A_SONG
both,exact,469,WORKING_MAN_BLUES,938,WORKING_MAN_BLUES
both,exact,470,WOLVERINE_BLUES,936,WOLVERINE_BLUES
both,exact,470,WOODY_N_YOU,938,WOODY_N_YOU
both,exact,470,WORLD_IS_WAITING_FOR_THE_SUNRISE_THE,937,WORLD_IS_WAITING_FOR_THE_SUNRISE
both,exact,471,WORK_SONG,937,WORK_SONG
both,exact,471,WOULD_YOU_LIKE_TO_TAKE_A_WALK,939,WOULD_YOU_LIKE_TO_TAKE_A_WALK
both,exact,471,WRAP_YOUR_TROUBLES_IN_DREAMS,940,WRAP_YOUR_TROUBLES_IN_DREAMS
both,exact,472,YAAKA_HULA_HICKEY_DULA,942,YAAKA_HULA_HICKEY_DULA
both,exact,472,YARDBIRD_SUITE,943,YARDBIRD_SUITE
both,exact,472,YES_SIR_THAT_S_MY_BABY,943,YES_SIR_THATS_MY_BABY
both,exact,473,YELLOW_DOG_BLUES_THE,944,YELLOW_DOG_BLUES
both,exact,473,YESTERDAYS,944,YESTERDAYS
both,exact,473,YES_WE_HAVE_NO_BANANAS,945,YES_WE_HAVE_NO_BANANAS
both,exact,474,YOU_ALWAYS_HURT_THE_ONE_YOU_LOVE,945,YOU_ALWAYS_HURT_THE_ONE_YOU_LOVE
both,exact,474,YOU_AND_THE_NIGHT_AND_THE_MUSIC,946,YOU_AND_THE_NIGHT_AND_THE_MUSIC
both,exact,474,YOU_ARE_MY_LUCKY_STAR,946,YOU_ARE_MY_LUCKY_STAR
